"country_or_area","year","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","total","alpha.3"
"T.F.Yug.Rep. Macedonia",1999,"Kilowatt-hours, Million",0,1389,0,0,0,0,1389,"MKD"
"T.F.Yug.Rep. Macedonia",2010,"Kilowatt-hours, Million",0,2431,0,0,0,0,2431,"MKD"
"T.F.Yug.Rep. Macedonia",1995,"Kilowatt-hours, Million",0,801,0,0,0,0,801,"MKD"
"T.F.Yug.Rep. Macedonia",2006,"Kilowatt-hours, Million",0,1650,0,0,0,0,1650,"MKD"
"T.F.Yug.Rep. Macedonia",2002,"Kilowatt-hours, Million",0,757,0,0,0,0,757,"MKD"
"T.F.Yug.Rep. Macedonia",2008,"Kilowatt-hours, Million",0,840,0,0,0,0,840,"MKD"
"T.F.Yug.Rep. Macedonia",2011,"Kilowatt-hours, Million",0,1433,0,1,0,0,1434,"MKD"
"T.F.Yug.Rep. Macedonia",2013,"Kilowatt-hours, Million",0,1583.966,0,9.051,0,0,1593.017,"MKD"
"T.F.Yug.Rep. Macedonia",2003,"Kilowatt-hours, Million",0,1374,0,0,0,0,1374,"MKD"
"T.F.Yug.Rep. Macedonia",1996,"Kilowatt-hours, Million",0,850,0,0,0,0,850,"MKD"
"T.F.Yug.Rep. Macedonia",1994,"Kilowatt-hours, Million",0,695,0,0,0,0,695,"MKD"
"T.F.Yug.Rep. Macedonia",2014,"Kilowatt-hours, Million",0,1206.651,0,14.383,0,0,1221.034,"MKD"
"T.F.Yug.Rep. Macedonia",1997,"Kilowatt-hours, Million",0,900,0,0,0,0,900,"MKD"
"T.F.Yug.Rep. Macedonia",2004,"Kilowatt-hours, Million",0,1482,0,0,0,0,1482,"MKD"
"Tajikistan",1998,"Kilowatt-hours, Million",0,14149,0,0,0,0,14149,"TJK"
"Tajikistan",2008,"Kilowatt-hours, Million",0,15858,0,0,0,0,15858,"TJK"
"Tajikistan",2002,"Kilowatt-hours, Million",0,15164,0,0,0,0,15164,"TJK"
"Tajikistan",2014,"Kilowatt-hours, Million",0,16000,0,0,0,0,16000,"TJK"
"Tajikistan",2010,"Kilowatt-hours, Million",0,16401,0,0,0,0,16401,"TJK"
"Tajikistan",2001,"Kilowatt-hours, Million",0,14206,0,0,0,0,14206,"TJK"
"Tajikistan",2000,"Kilowatt-hours, Million",0,13913,0,0,0,0,13913,"TJK"
"Tajikistan",2005,"Kilowatt-hours, Million",0,16967,0,0,0,0,16967,"TJK"
"Tajikistan",1995,"Kilowatt-hours, Million",0,14596,0,0,0,0,14596,"TJK"
"Tajikistan",2009,"Kilowatt-hours, Million",0,15949,0,0,0,0,15949,"TJK"
"Tajikistan",2007,"Kilowatt-hours, Million",0,17114,0,0,0,0,17114,"TJK"
"Tajikistan",1999,"Kilowatt-hours, Million",0,15427,0,0,0,0,15427,"TJK"
"Tajikistan",1996,"Kilowatt-hours, Million",0,14825,0,0,0,0,14825,"TJK"
"Tajikistan",2011,"Kilowatt-hours, Million",0,16196,0,0,0,0,16196,"TJK"
"Tajikistan",2004,"Kilowatt-hours, Million",0,16339,0,0,0,0,16339,"TJK"
"Tajikistan",2013,"Kilowatt-hours, Million",0,17071,0,0,0,0,17071,"TJK"
"Tajikistan",2012,"Kilowatt-hours, Million",0,16924,0,0,0,0,16924,"TJK"
"Tajikistan",2003,"Kilowatt-hours, Million",0,16336,0,0,0,0,16336,"TJK"
"Tajikistan",1997,"Kilowatt-hours, Million",0,13713,0,0,0,0,13713,"TJK"
"Tajikistan",2006,"Kilowatt-hours, Million",0,16701,0,0,0,0,16701,"TJK"
"Tajikistan",1994,"Kilowatt-hours, Million",0,16691,0,0,0,0,16691,"TJK"
"Thailand",2007,"Kilowatt-hours, Million",2,8114,0,1,0,0.2,8117.2,"THA"
"Thailand",2014,"Kilowatt-hours, Million",1,5540,0,1385,0,305,7231,"THA"
"Thailand",2002,"Kilowatt-hours, Million",1.6,7471,0,0,0,0.3,7472.9,"THA"
"Thailand",2008,"Kilowatt-hours, Million",2,7113,0,3,0,0.2,7118.2,"THA"
"Thailand",2005,"Kilowatt-hours, Million",1.5,5798,0,0,0,0.8,5800.3,"THA"
"Thailand",2001,"Kilowatt-hours, Million",1.5,6303,0,0,0,0.3,6304.8,"THA"
"Thailand",1998,"Kilowatt-hours, Million",1.3,5177,0,0,0,0.4,5178.7,"THA"
"Thailand",2010,"Kilowatt-hours, Million",2,5537,0,23,0,3,5565,"THA"
"Thailand",1994,"Kilowatt-hours, Million",1,4514,0,0,0,0,4515,"THA"
"Thailand",2012,"Kilowatt-hours, Million",1,8431,0,23,0,3,8458,"THA"
"Thailand",2003,"Kilowatt-hours, Million",1.6,7299,0,0,0,0.3,7300.9,"THA"
"Thailand",2004,"Kilowatt-hours, Million",1.6,6040,0,0,0,0.3,6041.9,"THA"
"Thailand",1999,"Kilowatt-hours, Million",1.5,3534,0,0,0,0.3,3535.8,"THA"
"Thailand",2009,"Kilowatt-hours, Million",2,7148,0,9,0,1,7160,"THA"
"Thailand",1995,"Kilowatt-hours, Million",1,6713,0,0,0,0,6714,"THA"
"Thailand",2006,"Kilowatt-hours, Million",1.7,8125,0,0,0,0.9,8127.6,"THA"
"Thailand",2011,"Kilowatt-hours, Million",2,7935,0,23,0,3,7963,"THA"
"Thailand",1997,"Kilowatt-hours, Million",2,7200,0,0,0,0,7202,"THA"
"Thailand",2000,"Kilowatt-hours, Million",1.6,6026,0,0,0,0.3,6027.9,"THA"
"Thailand",1996,"Kilowatt-hours, Million",2,7341,0,0,0,0,7343,"THA"
"Thailand",2013,"Kilowatt-hours, Million",1,5748,0,1080,0,305,7134,"THA"
"Togo",1995,"Kilowatt-hours, Million",0,255,0,0,0,0,255,"TGO"
"Togo",2008,"Kilowatt-hours, Million",0,174.1,0,0,0,0,174.1,"TGO"
"Togo",2012,"Kilowatt-hours, Million",0,165.1,0,0,0,0,165.1,"TGO"
"Togo",2007,"Kilowatt-hours, Million",0,180,0,0,0,0,180,"TGO"
"Togo",2010,"Kilowatt-hours, Million",0,185.5,0,0,0,0,185.5,"TGO"
"Togo",2014,"Kilowatt-hours, Million",0,119.8,0,0,0,0,119.8,"TGO"
"Togo",1994,"Kilowatt-hours, Million",0,148,0,0,0,0,148,"TGO"
"Togo",2002,"Kilowatt-hours, Million",0,166,0,0,0,0,166,"TGO"
"Togo",1998,"Kilowatt-hours, Million",0,172,0,0,0,0,172,"TGO"
"Togo",2011,"Kilowatt-hours, Million",0,201.6,0,0,0,0,201.6,"TGO"
"Togo",1997,"Kilowatt-hours, Million",0,93,0,0,0,0,93,"TGO"
"Togo",1999,"Kilowatt-hours, Million",0,203,0,0,0,0,203,"TGO"
"Togo",2001,"Kilowatt-hours, Million",0,92,0,0,0,0,92,"TGO"
"Togo",2009,"Kilowatt-hours, Million",0,219,0,0,0,0,219,"TGO"
"Togo",2005,"Kilowatt-hours, Million",0,144,0,0,0,0,144,"TGO"
"Togo",2013,"Kilowatt-hours, Million",0,73.5,0,0,0,0,73.5,"TGO"
"Togo",2000,"Kilowatt-hours, Million",0,199,0,0,0,0,199,"TGO"
"Togo",1996,"Kilowatt-hours, Million",0,190,0,0,0,0,190,"TGO"
"Togo",2004,"Kilowatt-hours, Million",0,157,0,0,0,0,157,"TGO"
"Togo",2006,"Kilowatt-hours, Million",0,172.5,0,0,0,0,172.5,"TGO"
"Togo",2003,"Kilowatt-hours, Million",0,236,0,0,0,0,236,"TGO"
"Tonga",2013,"Kilowatt-hours, Million",0,0,0,2.05,0,0,2.05,"TON"
"Tonga",2014,"Kilowatt-hours, Million",0,0,0,2.498,0,0,2.498,"TON"
"Tunisia",1998,"Kilowatt-hours, Million",0,72,0,0,0,0,72,"TUN"
"Tunisia",2010,"Kilowatt-hours, Million",0,50,0,0.2,0,139,189.2,"TUN"
"Tunisia",2005,"Kilowatt-hours, Million",0,145,0,0,0,42,187,"TUN"
"Tunisia",2001,"Kilowatt-hours, Million",0,54,0,0,0,24,78,"TUN"
"Tunisia",2014,"Kilowatt-hours, Million",0,56,0,25,0,507,588,"TUN"
"Tunisia",1994,"Kilowatt-hours, Million",0,40,0,0,0,0,40,"TUN"
"Tunisia",2013,"Kilowatt-hours, Million",0,60,0,11.62,0,358,429.62,"TUN"
"Tunisia",2011,"Kilowatt-hours, Million",0,54,0,1.5,0,109,164.5,"TUN"
"Tunisia",1995,"Kilowatt-hours, Million",0,39,0,0,0,0,39,"TUN"
"Tunisia",2012,"Kilowatt-hours, Million",0,110,0,3.4,0,196,309.4,"TUN"
"Tunisia",2007,"Kilowatt-hours, Million",0,49,0,0,0,43,92,"TUN"
"Tunisia",1996,"Kilowatt-hours, Million",0,67,0,0,0,0,67,"TUN"
"Tunisia",2004,"Kilowatt-hours, Million",0,154,0,0,0,44,198,"TUN"
"Tunisia",2008,"Kilowatt-hours, Million",0,38,0,0,0,39,77,"TUN"
"Tunisia",1999,"Kilowatt-hours, Million",0,90,0,0,0,0,90,"TUN"
"Tunisia",2002,"Kilowatt-hours, Million",0,64,0,0,0,30,94,"TUN"
"Tunisia",2003,"Kilowatt-hours, Million",0,165,0,0,0,33,198,"TUN"
"Tunisia",1997,"Kilowatt-hours, Million",0,47,0,0,0,0,47,"TUN"
"Tunisia",2006,"Kilowatt-hours, Million",0,92,0,0,0,38,130,"TUN"
"Tunisia",2009,"Kilowatt-hours, Million",0,79,0,0,0,97,176,"TUN"
"Tunisia",2000,"Kilowatt-hours, Million",0,64,0,0,0,23,87,"TUN"
"Turkey",2011,"Kilowatt-hours, Million",694,52338,0,0,0,4723,57755,"TUR"
"Turkey",2010,"Kilowatt-hours, Million",668,51796,0,0,0,2916,55380,"TUR"
"Turkey",1997,"Kilowatt-hours, Million",83,39816,0,0,0,0,39899,"TUR"
"Turkey",1998,"Kilowatt-hours, Million",85,42229,0,0,0,5,42319,"TUR"
"Turkey",1996,"Kilowatt-hours, Million",84,40475,0,0,0,0,40559,"TUR"
"Turkey",1995,"Kilowatt-hours, Million",86,35541,0,0,0,0,35627,"TUR"
"Turkey",2007,"Kilowatt-hours, Million",156,35851,0,0,0,355,36362,"TUR"
"Turkey",2001,"Kilowatt-hours, Million",90,24010,0,0,0,62,24162,"TUR"
"Turkey",2008,"Kilowatt-hours, Million",162,33270,0,0,0,847,34279,"TUR"
"Turkey",2005,"Kilowatt-hours, Million",94,39561,0,0,0,59,39714,"TUR"
"Turkey",2012,"Kilowatt-hours, Million",899,57865,0,0,0,5860,64624,"TUR"
"Turkey",2014,"Kilowatt-hours, Million",2364,40645,0,17,0,8520,51546,"TUR"
"Turkey",2013,"Kilowatt-hours, Million",1364,59420,0,0,0,7557,68341,"TUR"
"Turkey",2003,"Kilowatt-hours, Million",89,35330,0,0,0,61,35480,"TUR"
"Turkey",1994,"Kilowatt-hours, Million",79,30586,0,0,0,0,30665,"TUR"
"Turkey",1999,"Kilowatt-hours, Million",81,34677,0,0,0,21,34779,"TUR"
"Turkey",2009,"Kilowatt-hours, Million",436,35958,0,0,0,1495,37889,"TUR"
"Turkey",2000,"Kilowatt-hours, Million",76,30879,0,0,0,33,30988,"TUR"
"Turkey",2004,"Kilowatt-hours, Million",93,46084,0,0,0,58,46235,"TUR"
"Turkey",2002,"Kilowatt-hours, Million",105,33683,0,0,0,48,33836,"TUR"
"Turkey",2006,"Kilowatt-hours, Million",94,44244,0,0,0,127,44465,"TUR"
"Turkmenistan",2002,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",2010,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",1994,"Kilowatt-hours, Million",0,4,0,0,0,0,4,"TKM"
"Turkmenistan",2011,"Kilowatt-hours, Million",0,0,0,0,0,0,0,"TKM"
"Turkmenistan",1999,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"TKM"
"Turkmenistan",2008,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",2005,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",1996,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"TKM"
"Turkmenistan",2012,"Kilowatt-hours, Million",0,0,0,0,0,0,0,"TKM"
"Turkmenistan",2001,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",2009,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",1997,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"TKM"
"Turkmenistan",2006,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",2003,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",1995,"Kilowatt-hours, Million",0,4,0,0,0,0,4,"TKM"
"Turkmenistan",2007,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",2004,"Kilowatt-hours, Million",0,3,0,0,0,0,3,"TKM"
"Turkmenistan",2000,"Kilowatt-hours, Million",0,5,0,0,0,0,5,"TKM"
"Turkmenistan",1998,"Kilowatt-hours, Million",0,6,0,0,0,0,6,"TKM"
"Uganda",2008,"Kilowatt-hours, Million",0,1467,0,0,0,0,1467,"UGA"
"Uganda",2003,"Kilowatt-hours, Million",0,1796,0,0,0,0,1796,"UGA"
"Uganda",1994,"Kilowatt-hours, Million",0,1052,0,0,0,0,1052,"UGA"
"Uganda",2011,"Kilowatt-hours, Million",0,1691,0,0,0,0,1691,"UGA"
"Uganda",1995,"Kilowatt-hours, Million",0,1092,0,0,0,0,1092,"UGA"
"Uganda",2010,"Kilowatt-hours, Million",0,1604.7,0,0,0,0,1604.7,"UGA"
"Uganda",2014,"Kilowatt-hours, Million",0,2560.6,0,0,0,0,2560.6,"UGA"
"Uganda",2007,"Kilowatt-hours, Million",0,1412,0,0,0,0,1412,"UGA"
"Uganda",2012,"Kilowatt-hours, Million",0,1724.8,0,0,0,0,1724.8,"UGA"
"Uganda",2001,"Kilowatt-hours, Million",0,1613,0,0,0,0,1613,"UGA"
"Uganda",2013,"Kilowatt-hours, Million",0,1946,0,0,0,0,1946,"UGA"
"Uganda",2004,"Kilowatt-hours, Million",0,1940,0,0,0,0,1940,"UGA"
"Uganda",1999,"Kilowatt-hours, Million",0,1377,0,0,0,0,1377,"UGA"
"Uganda",1998,"Kilowatt-hours, Million",0,1268,0,0,0,0,1268,"UGA"
"Uganda",2000,"Kilowatt-hours, Million",0,1576,0,0,0,0,1576,"UGA"
"Uganda",2005,"Kilowatt-hours, Million",0,1813,0,0,0,0,1813,"UGA"
"Uganda",2009,"Kilowatt-hours, Million",0,1280.55,0,0,0,0,1280.55,"UGA"
"Uganda",2002,"Kilowatt-hours, Million",0,1741,0,0,0,0,1741,"UGA"
"Uganda",2006,"Kilowatt-hours, Million",0,1239,0,0,0,0,1239,"UGA"
"Uganda",1997,"Kilowatt-hours, Million",0,1253,0,0,0,0,1253,"UGA"
"Uganda",1996,"Kilowatt-hours, Million",0,1165,0,0,0,0,1165,"UGA"
"Ukraine",1998,"Kilowatt-hours, Million",0,15918,75239,0,0,3,91160,"UKR"
"Ukraine",2009,"Kilowatt-hours, Million",0,11936,82924,0,0,43,94903,"UKR"
"Ukraine",2014,"Kilowatt-hours, Million",0,9318,88389,429,0,1130,99266,"UKR"
"Ukraine",2001,"Kilowatt-hours, Million",0,12191,76169,0,0,16,88376,"UKR"
"Ukraine",2005,"Kilowatt-hours, Million",0,12505,88756,0,0,38,101299,"UKR"
"Ukraine",1994,"Kilowatt-hours, Million",0,12327,68848,0,0,0,81175,"UKR"
"Ukraine",1999,"Kilowatt-hours, Million",0,11752,72065,0,0,3,83820,"UKR"
"Ukraine",2007,"Kilowatt-hours, Million",0,10259,92542,0,0,45,102846,"UKR"
"Ukraine",2004,"Kilowatt-hours, Million",0,11888,87022,0,0,33,98943,"UKR"
"Ukraine",2006,"Kilowatt-hours, Million",0,13034,90225,0,0,35,103294,"UKR"
"Ukraine",2012,"Kilowatt-hours, Million",0,10994,90137,333,0,288,101752,"UKR"
"Ukraine",1995,"Kilowatt-hours, Million",0,10150,70823,0,0,0,80973,"UKR"
"Ukraine",2002,"Kilowatt-hours, Million",0,9789,77990,0,0,22,87801,"UKR"
"Ukraine",2003,"Kilowatt-hours, Million",0,9390,81406,0,0,31,90827,"UKR"
"Ukraine",2013,"Kilowatt-hours, Million",0,14472,83209,570,0,639,98890,"UKR"
"Ukraine",2000,"Kilowatt-hours, Million",0,11450,77341,0,0,6,88797,"UKR"
"Ukraine",2008,"Kilowatt-hours, Million",0,11512,89841,0,0,45,101398,"UKR"
"Ukraine",1996,"Kilowatt-hours, Million",0,8833,79577,0,0,0,88410,"UKR"
"Ukraine",2011,"Kilowatt-hours, Million",0,10946,90248,30,0,89,101313,"UKR"
"Ukraine",2010,"Kilowatt-hours, Million",0,13158,89152,1,0,51,102362,"UKR"
"Ukraine",1997,"Kilowatt-hours, Million",0,10032,79433,0,0,0,89465,"UKR"
"United Kingdom",2013,"Kilowatt-hours, Million",0,7606,70607,1989,6,28421,108629,"GBR"
"United Kingdom",1994,"Kilowatt-hours, Million",0,6557,88282,0,0,342,95181,"GBR"
"United Kingdom",1999,"Kilowatt-hours, Million",0,8238,95133,1,0,850,104222,"GBR"
"United Kingdom",2010,"Kilowatt-hours, Million",0,6715,62140,41,2,10255,79153,"GBR"
"United Kingdom",1998,"Kilowatt-hours, Million",0,6742,99486,0,0,877,107105,"GBR"
"United Kingdom",2009,"Kilowatt-hours, Million",0,8915,69098,20,1,9283,87317,"GBR"
"United Kingdom",1997,"Kilowatt-hours, Million",0,5655,98146,0,0,667,104468,"GBR"
"United Kingdom",2012,"Kilowatt-hours, Million",0,8252,70405,1352,4,19835,99848,"GBR"
"United Kingdom",2007,"Kilowatt-hours, Million",0,8936,63028,14,0,5274,77252,"GBR"
"United Kingdom",2002,"Kilowatt-hours, Million",0,7439,87848,3,0,1256,96546,"GBR"
"United Kingdom",1995,"Kilowatt-hours, Million",0,6390,88964,0,0,391,95745,"GBR"
"United Kingdom",1996,"Kilowatt-hours, Million",0,4949,94671,0,0,488,100108,"GBR"
"United Kingdom",2001,"Kilowatt-hours, Million",0,6478,90094,2,0,965,97539,"GBR"
"United Kingdom",2000,"Kilowatt-hours, Million",0,7780,85063,1,0,947,93791,"GBR"
"United Kingdom",2011,"Kilowatt-hours, Million",0,8585,68980,244,1,15652,93462,"GBR"
"United Kingdom",2006,"Kilowatt-hours, Million",0,8446,75451,11,0,4225,88133,"GBR"
"United Kingdom",2005,"Kilowatt-hours, Million",0,7852,81618,8,0,2904,92382,"GBR"
"United Kingdom",2008,"Kilowatt-hours, Million",0,9234,52486,17,0,7124,68861,"GBR"
"United Kingdom",2003,"Kilowatt-hours, Million",0,5961,88686,3,0,1285,95935,"GBR"
"United Kingdom",2014,"Kilowatt-hours, Million",0,8768,63748,4050,2,32015,108583,"GBR"
"United Kingdom",2004,"Kilowatt-hours, Million",0,7492,79999,4,0,1935,89430,"GBR"
"United Rep. of Tanzania",2013,"Kilowatt-hours, Million",0,1717,0,15,0,0,1732,"TZA"
"United Rep. of Tanzania",2006,"Kilowatt-hours, Million",0,1436,0,0,0,0,1436,"TZA"
"United Rep. of Tanzania",2014,"Kilowatt-hours, Million",0,2590,0,18,0,0,2608,"TZA"
"United Rep. of Tanzania",2011,"Kilowatt-hours, Million",0,1993,0,9,0,0,2002,"TZA"
"United Rep. of Tanzania",2012,"Kilowatt-hours, Million",0,1767,0,13,0,0,1780,"TZA"
"United Rep. of Tanzania",2010,"Kilowatt-hours, Million",0,2701,0,7,0,0,2708,"TZA"
"United Rep. of Tanzania",2005,"Kilowatt-hours, Million",0,1778,0,0,0,0,1778,"TZA"
"United Rep. of Tanzania",1994,"Kilowatt-hours, Million",0,1493,0,0,0,0,1493,"TZA"
"United Rep. of Tanzania",1996,"Kilowatt-hours, Million",0,1748,0,0,0,0,1748,"TZA"
"United Rep. of Tanzania",1999,"Kilowatt-hours, Million",0,2165,0,0,0,0,2165,"TZA"
"United Rep. of Tanzania",2008,"Kilowatt-hours, Million",0,2649,0,3,0,0,2652,"TZA"
"United Rep. of Tanzania",2009,"Kilowatt-hours, Million",0,2640,0,5,0,0,2645,"TZA"
"United Rep. of Tanzania",2004,"Kilowatt-hours, Million",0,2357,0,0,0,0,2357,"TZA"
"United Rep. of Tanzania",1997,"Kilowatt-hours, Million",0,1449,0,0,0,0,1449,"TZA"
"United Rep. of Tanzania",1995,"Kilowatt-hours, Million",0,1539,0,0,0,0,1539,"TZA"
"United Rep. of Tanzania",1998,"Kilowatt-hours, Million",0,2078,0,0,0,0,2078,"TZA"
"United Rep. of Tanzania",2001,"Kilowatt-hours, Million",0,2602,0,0,0,0,2602,"TZA"
"United Rep. of Tanzania",2003,"Kilowatt-hours, Million",0,2548,0,0,0,0,2548,"TZA"
"United Rep. of Tanzania",2000,"Kilowatt-hours, Million",0,2145,0,0,0,0,2145,"TZA"
"United Rep. of Tanzania",2002,"Kilowatt-hours, Million",0,2719,0,0,0,0,2719,"TZA"
"United Rep. of Tanzania",2007,"Kilowatt-hours, Million",0,2524,0,0,0,0,2524,"TZA"
"United States",2003,"Kilowatt-hours, Million",14870,305724,787818,848,0,11300,1120560,"USA"
"United States",2014,"Kilowatt-hours, Million",18710,281527,830584,24603,0,183892,1339316,"USA"
"United States",2001,"Kilowatt-hours, Million",14246,214728,792604,785,0,6806,1029169,"USA"
"United States",2002,"Kilowatt-hours, Million",14939,291755,804519,830,0,10459,1122502,"USA"
"United States",2009,"Kilowatt-hours, Million",17046,298410,830210,2514,0,74226,1222406,"USA"
"United States",1998,"Kilowatt-hours, Million",15369,322080,714124,890,0,3018,1055481,"USA"
"United States",2005,"Kilowatt-hours, Million",16778,297926,810726,1120,0,17881,1144431,"USA"
"United States",2008,"Kilowatt-hours, Million",16873,281995,837804,2091,0,55696,1194459,"USA"
"United States",2012,"Kilowatt-hours, Million",18135,298287,801129,10145,0,141922,1269618,"USA"
"United States",2007,"Kilowatt-hours, Million",16798,275545,836634,1673,0,34603,1165253,"USA"
"United States",1997,"Kilowatt-hours, Million",14907,358685,666363,897,0,3254,1044106,"USA"
"United States",1996,"Kilowatt-hours, Million",15746,376702,715212,906,0,3410,1111976,"USA"
"United States",2013,"Kilowatt-hours, Million",18422,290113,822004,15872,0,169713,1316124,"USA"
"United States",2006,"Kilowatt-hours, Million",16581,317689,816195,1287,0,26676,1178428,"USA"
"United States",2011,"Kilowatt-hours, Million",17892,344679,821405,6153,0,120854,1310983,"USA"
"United States",2010,"Kilowatt-hours, Million",17577,286333,838931,3934,0,95148,1241923,"USA"
"United States",1994,"Kilowatt-hours, Million",17479,284373,678920,828,0,3483,985083,"USA"
"United States",1995,"Kilowatt-hours, Million",14941,337856,713806,828,0,3196,1070627,"USA"
"United States",2000,"Kilowatt-hours, Million",14621,279986,797718,709,0,5650,1098684,"USA"
"United States",1999,"Kilowatt-hours, Million",15717,301793,771811,689,0,4802,1094812,"USA"
"United States",2004,"Kilowatt-hours, Million",15487,297894,813339,965,0,14291,1141976,"USA"
"United States Virgin Is.",2012,"Kilowatt-hours, Million",0,0,0,0.657,0,0,0.657,"UMI"
"United States Virgin Is.",2014,"Kilowatt-hours, Million",0,0,0,5.913,0,0,5.913,"UMI"
"United States Virgin Is.",2013,"Kilowatt-hours, Million",0,0,0,0.657,0,0,0.657,"UMI"
"United States Virgin Is.",2011,"Kilowatt-hours, Million",0,0,0,0.657,0,0,0.657,"UMI"
"Uruguay",2006,"Kilowatt-hours, Million",0,3595,0,0,0,0,3595,"URY"
"Uruguay",2001,"Kilowatt-hours, Million",0,9194,0,0,0,0,9194,"URY"
"Uruguay",2007,"Kilowatt-hours, Million",0,8067,0,0,0,0,8067,"URY"
"Uruguay",2002,"Kilowatt-hours, Million",0,9535,0,0,0,0,9535,"URY"
"Uruguay",2000,"Kilowatt-hours, Million",0,7051,0,0,0,0,7051,"URY"
"Uruguay",1995,"Kilowatt-hours, Million",0,5855,0,0,0,0,5855,"URY"
"Uruguay",2011,"Kilowatt-hours, Million",0,6478.9,0,0,0,111.3,6590.2,"URY"
"Uruguay",2012,"Kilowatt-hours, Million",0,5420.9,0,0,0,117.8,5538.7,"URY"
"Uruguay",2005,"Kilowatt-hours, Million",0,6684,0,0,0,0,6684,"URY"
"Uruguay",2004,"Kilowatt-hours, Million",0,4780,0,0,0,0,4780,"URY"
"Uruguay",2009,"Kilowatt-hours, Million",0,5059.8,0,0,0,42.1,5101.9,"URY"
"Uruguay",2013,"Kilowatt-hours, Million",0,8205.9,0,0,0,142.9,8348.8,"URY"
"Uruguay",1998,"Kilowatt-hours, Million",0,9152,0,0,0,0,9152,"URY"
"Uruguay",2014,"Kilowatt-hours, Million",0,9649.1,0,3.4,0,732.6,10385.1,"URY"
"Uruguay",1996,"Kilowatt-hours, Million",0,5767,0,0,0,0,5767,"URY"
"Uruguay",1999,"Kilowatt-hours, Million",0,5499,0,0,0,0,5499,"URY"
"Uruguay",1997,"Kilowatt-hours, Million",0,6485,0,0,0,0,6485,"URY"
"Uruguay",2003,"Kilowatt-hours, Million",0,8529,0,0,0,0,8529,"URY"
"Uruguay",2008,"Kilowatt-hours, Million",0,4500.7,0,0,0,7.3,4508,"URY"
"Uruguay",2010,"Kilowatt-hours, Million",0,8407.2,0,0,0,69.9,8477.1,"URY"
"Uruguay",1994,"Kilowatt-hours, Million",0,7468,0,0,0,0,7468,"URY"
"Uzbekistan",2009,"Kilowatt-hours, Million",0,9330,0,0,0,0,9330,"UZB"
"Uzbekistan",2003,"Kilowatt-hours, Million",0,7620,0,0,0,0,7620,"UZB"
"Uzbekistan",2000,"Kilowatt-hours, Million",0,5879,0,0,0,0,5879,"UZB"
"Uzbekistan",1994,"Kilowatt-hours, Million",0,7156,0,0,0,0,7156,"UZB"
"Uzbekistan",1996,"Kilowatt-hours, Million",0,6525,0,0,0,0,6525,"UZB"
"Uzbekistan",2005,"Kilowatt-hours, Million",0,8630,0,0,0,0,8630,"UZB"
"Uzbekistan",1999,"Kilowatt-hours, Million",0,5683,0,0,0,0,5683,"UZB"
"Uzbekistan",2014,"Kilowatt-hours, Million",0,11830,0,0,0,0,11830,"UZB"
"Uzbekistan",1995,"Kilowatt-hours, Million",0,6188,0,0,0,0,6188,"UZB"
"Uzbekistan",1998,"Kilowatt-hours, Million",0,5758,0,0,0,0,5758,"UZB"
"Uzbekistan",2004,"Kilowatt-hours, Million",0,9010,0,0,0,0,9010,"UZB"
"Uzbekistan",2011,"Kilowatt-hours, Million",0,10240,0,0,0,0,10240,"UZB"
"Uzbekistan",2007,"Kilowatt-hours, Million",0,6400,0,0,0,0,6400,"UZB"
"Uzbekistan",2002,"Kilowatt-hours, Million",0,6186,0,0,0,0,6186,"UZB"
"Uzbekistan",2010,"Kilowatt-hours, Million",0,10846,0,0,0,0,10846,"UZB"
"Uzbekistan",2006,"Kilowatt-hours, Million",0,9160,0,0,0,0,9160,"UZB"
"Uzbekistan",2013,"Kilowatt-hours, Million",0,11560,0,0,0,0,11560,"UZB"
"Uzbekistan",2001,"Kilowatt-hours, Million",0,5959,0,0,0,0,5959,"UZB"
"Uzbekistan",2008,"Kilowatt-hours, Million",0,11360,0,0,0,0,11360,"UZB"
"Uzbekistan",2012,"Kilowatt-hours, Million",0,11210,0,0,0,0,11210,"UZB"
"Uzbekistan",1997,"Kilowatt-hours, Million",0,5777,0,0,0,0,5777,"UZB"
"Vanuatu",2012,"Kilowatt-hours, Million",0,7.25,0,0.2,0,2.9,10.35,"VUT"
"Vanuatu",2003,"Kilowatt-hours, Million",0,1.44,0,0,0,0,1.44,"VUT"
